Year,Month,Date,Tsunami,Latitude,Longitude,Focal Depth (km),Magnitude,Deaths,Injuries,Country
1963,6.0,21.0,,47.9,130.6,,5.8,,,CHINA
1963,6.0,30.0,,33.2,49.2,38.0,5.1,,,IRAN
1963,7.0,26.0,,42.1,21.3,5.0,6.0,1070.0,3300.0,BALKANS NW
1963,7.0,29.0,,28.2,55.7,46.0,5.2,5.0,,IRAN
1963,8.0,15.0,,-13.8,-69.3,543.0,7.7,,,PERU
1963,8.0,29.0,,39.8,74.2,,6.5,1.0,,CHINA
1963,9.0,2.0,,33.9,74.8,25.0,5.3,80.0,,INDIA
1963,9.0,15.0,,-10.472000000000001,165.77,35.0,7.5,,,SOLOMON ISLANDS
1963,9.0,17.0,,-10.286,165.41299999999998,28.0,7.5,,,SOLOMON ISLANDS
1963,9.0,18.0,Yes,40.75,29.0,19.0,6.1,1.0,,TURKEY
1963,9.0,24.0,Yes,-10.385,-78.02199999999999,75.0,7.0,1.0,,PERU
1963,10.0,12.0,Yes,44.426,149.27200000000002,48.0,7.1,,,RUSSIA
1963,10.0,13.0,Yes,44.77,149.798,13.0,8.5,,,RUSSIA
1963,10.0,20.0,Yes,44.772,150.563,28.0,7.9,,,RUSSIA
1963,11.0,4.0,,-6.86,129.58,100.0,8.3,,,INDONESIA
1963,12.0,16.0,Yes,-6.4,105.4,64.0,6.6,,,INDONESIA
1963,12.0,18.0,Yes,-24.8,-176.6,45.0,7.5,,,TONGA TRENCH
1964,1.0,8.0,,-3.7,119.4,90.0,5.2,8.0,27.0,INDONESIA
1964,1.0,18.0,,23.2,120.6,33.0,7.0,107.0,479.0,TAIWAN
1964,2.0,13.0,,26.1,101.0,15.0,5.4,,,CHINA
1964,2.0,18.0,,38.8,-28.4,33.0,4.6,,,AZORES
1964,3.0,28.0,Yes,61.016999999999996,-147.648,33.0,9.2,15.0,,ALASKA
1964,4.0,2.0,Yes,5.9,95.7,130.0,7.0,,,INDONESIA
1964,4.0,13.0,,45.3,18.1,32.0,6.0,3.0,,BALKANS NW
1964,5.0,7.0,,-4.0,34.9,33.0,6.0,1.0,19.0,TANZANIA
1964,5.0,7.0,Yes,40.3,139.0,30.0,6.9,,,JAPAN
1964,5.0,7.0,Yes,40.4,139.0,,6.6,,,JAPAN
1964,6.0,14.0,,38.1,38.3,,6.1,8.0,,TURKEY
1964,6.0,16.0,Yes,38.65,139.2,40.0,7.5,26.0,450.0,JAPAN
1964,7.0,5.0,,-15.5,166.5,,7.5,,,VANUATU ISLANDS
1964,7.0,6.0,,18.3,-100.4,100.0,7.4,78.0,,MEXICO
1964,7.0,24.0,Yes,47.159,153.876,15.0,6.8,,,RUSSIA
1964,9.0,1.0,,35.1,111.6,,4.7,,,CHINA
1964,10.0,6.0,,40.3,28.2,15.0,7.0,19.0,,TURKEY
1964,11.0,17.0,Yes,-5.7,150.7,45.0,7.6,,,PAPUA NEW GUINEA
1964,12.0,11.0,Yes,40.4,138.9,40.0,,,,"NW. HONSHU ISLAND, JAPAN"
1964,12.0,27.0,,27.0,54.0,,,,,IRAN
1965,1.0,1.0,,35.7,4.4,10.0,5.5,4.0,350.0,ALGERIA
1965,1.0,12.0,,35.0,111.63,10.0,5.5,,,CHINA
1965,1.0,24.0,Yes,-2.4,126.1,6.0,7.6,71.0,,INDONESIA
1965,2.0,4.0,Yes,51.29,178.55,36.0,8.7,,,ALASKA
1965,2.0,10.0,,37.6,47.1,52.0,5.1,20.0,,IRAN
1965,2.0,23.0,Yes,-25.67,-70.63,36.0,7.0,,,CHILE
1965,3.0,9.0,Yes,39.4,24.0,18.0,6.3,38.0,253.0,GREECE
1965,3.0,14.0,,36.3,70.7,219.0,7.3,,,AFGHANISTAN
1965,3.0,22.0,Yes,-31.81,-71.26,58.0,6.0,,,CHILE
1965,3.0,28.0,,-32.4,-71.2,61.0,7.3,400.0,,CHILE
1965,3.0,30.0,Yes,50.32,177.93,20.0,7.6,,,ALASKA
1965,3.0,31.0,,38.6,22.4,78.0,7.1,6.0,,GREECE
1965,4.0,5.0,,37.7,21.8,34.0,6.2,32.0,200.0,GREECE
1965,4.0,19.0,Yes,34.9,138.0,36.0,6.0,1.0,4.0,JAPAN
1965,4.0,29.0,,47.4,-122.3,59.0,6.6,7.0,,WASHINGTON
1965,5.0,3.0,,13.5,-89.3,23.0,6.0,125.0,1138.0,EL SALVADOR
1965,6.0,11.0,Yes,44.7,148.7,,7.2,,,RUSSIA
1965,6.0,21.0,,28.1,55.9,40.0,6.0,,,IRAN
1965,7.0,2.0,Yes,53.03,-167.55,40.0,6.5,,,ALASKA
1965,7.0,3.0,,22.4,101.6,15.0,6.1,,,CHINA
1965,7.0,6.0,Yes,38.266999999999996,22.3,18.0,6.3,1.0,6.0,NORTH CORINTH GULF
1965,8.0,11.0,Yes,-15.8,167.2,13.0,7.6,,,VANUATU ISLANDS
1965,8.0,13.0,Yes,-15.9,166.8,33.0,7.3,,,VANUATU ISLANDS
1965,8.0,23.0,Yes,16.3,-95.8,28.0,7.8,6.0,,MEXICO
1965,10.0,3.0,Yes,-42.9,-75.13,28.0,6.5,,,CHILE
1965,11.0,13.0,,43.9,87.8,,6.6,,,CHINA
1966,1.0,31.0,,27.9,99.7,,5.1,,,CHINA
1966,2.0,5.0,,39.2,22.0,38.0,6.3,1.0,60.0,GREECE
1966,2.0,5.0,,26.1,103.1,,6.5,,,CHINA
1966,2.0,13.0,,26.1,103.1,,6.2,,,CHINA
1966,3.0,6.0,,37.47,115.03,,5.2,,,CHINA
1966,3.0,7.0,,39.1,41.6,38.0,6.0,10.0,,TURKEY
1966,3.0,7.0,,37.35,114.92,8.0,7.4,,,CHINA
1966,3.0,12.0,Yes,24.1,122.6,48.0,8.0,7.0,10.0,TAIWAN
1966,3.0,19.0,,37.27,114.97,,5.6,,,CHINA
1966,3.0,20.0,,0.6,30.2,36.0,7.0,140.0,,UGANDA
1966,3.0,22.0,,37.5,115.1,15.0,7.6,,,CHINA
1966,3.0,26.0,,37.68,115.27,,6.2,,,CHINA
1966,4.0,20.0,,37.25,114.78,,5.3,,,CHINA
1966,4.0,26.0,,41.2,69.1,,,10.0,,UZBEKISTAN
1966,5.0,2.0,,38.0,42.6,41.0,4.8,,,TURKEY
1966,6.0,15.0,Yes,-10.343,160.88299999999998,31.0,7.1,,,SOLOMON ISLANDS
1966,6.0,27.0,,29.554000000000002,80.854,23.0,6.3,80.0,100.0,NEPAL-INDIA
1966,7.0,3.0,,38.5,41.3,,,14.0,,TURKEY
1966,7.0,12.0,,38.9,41.3,64.0,4.6,12.0,20.0,TURKEY
1966,7.0,12.0,Yes,44.75,37.0,33.0,5.5,,,RUSSIA
1966,8.0,15.0,,28.7,78.9,53.0,5.6,15.0,,INDIA
1966,8.0,19.0,,39.2,41.6,24.0,6.8,2394.0,,TURKEY
1966,9.0,1.0,,37.5,22.1,17.0,5.9,1.0,25.0,GREECE
1966,9.0,4.0,,4.6,-73.9,8.0,5.2,6.0,,COLOMBIA
1966,9.0,19.0,,24.0,97.7,,5.4,,,CHINA
1966,9.0,19.0,,10.8,-69.5,12.0,5.0,,,VENEZUELA
1966,9.0,28.0,,27.5,100.1,,6.4,,,CHINA
1966,10.0,2.0,,43.83,125.12,,5.2,,,CHINA
1966,10.0,17.0,Yes,-10.748,-78.638,38.0,8.1,110.0,3000.0,PERU
1966,10.0,29.0,,39.2,21.2,20.0,5.7,1.0,23.0,GREECE
1966,12.0,28.0,Yes,-25.5,-70.7,47.0,7.8,3.0,6.0,CHILE
1966,12.0,31.0,Yes,-11.892999999999999,166.445,83.0,7.8,,,SOLOMON ISLANDS
1966,12.0,31.0,Yes,-12.334000000000001,166.68400000000003,23.0,7.2,,,SOLOMON ISLANDS
1967,1.0,4.0,,38.4,22.0,10.0,6.0,,,GREECE
1967,1.0,5.0,,48.1,102.8,35.0,7.5,,,MONGOLIA
1967,1.0,24.0,,30.2,104.1,,5.5,,,CHINA
1967,2.0,9.0,,40.0,20.2,33.0,5.6,,,ALBANIA
1967,2.0,9.0,,2.9,-74.9,60.0,6.8,98.0,,COLOMBIA
1967,2.0,19.0,,-9.2,113.1,80.0,6.8,54.0,300.0,INDONESIA
1967,3.0,19.0,Yes,45.53,151.11,38.0,7.0,,,RUSSIA
1967,3.0,27.0,,38.5,116.5,30.0,6.3,,,CHINA
1967,4.0,11.0,Yes,-3.7,119.3,33.0,5.5,58.0,100.0,INDONESIA
1967,4.0,12.0,Yes,5.5,97.3,100.0,6.1,14.0,,INDONESIA-MALAYSIA
1967,5.0,1.0,,39.5,21.2,55.0,5.9,9.0,,GREECE
1967,7.0,13.0,,35.5,-0.1,13.0,5.0,10.0,15.0,ALGERIA
1967,7.0,22.0,,40.7,30.8,4.0,7.3,86.0,,TURKEY
1967,7.0,26.0,,39.5,40.4,8.0,6.2,97.0,,TURKEY
1967,7.0,29.0,,6.8,-73.0,161.0,6.8,20.0,,COLOMBIA
1967,7.0,29.0,Yes,10.6,-67.3,10.0,6.5,300.0,1536.0,VENEZUELA
1967,8.0,13.0,,43.2,-0.5,15.0,5.3,1.0,80.0,FRANCE
1967,8.0,13.0,Yes,-4.4,152.5,30.0,6.4,,,PAPUA NEW GUINEA
1967,8.0,30.0,,31.6,100.3,10.0,6.8,,,CHINA
1967,9.0,3.0,Yes,-10.6,-79.8,40.0,7.0,,,PERU
1967,10.0,25.0,,24.5,122.2,65.0,7.0,2.0,,TAIWAN
1967,11.0,15.0,Yes,-28.78,-71.19,35.0,5.9,,,CHILE
1967,11.0,30.0,,41.5,20.5,29.0,6.5,18.0,,ALBANIA
1967,12.0,2.0,,37.717,115.21700000000001,25.0,5.7,,,CHINA
1967,12.0,10.0,,17.412,73.885,15.0,6.6,180.0,,INDIA
1967,12.0,18.0,,36.467,111.21700000000001,30.0,5.4,,,CHINA
1967,12.0,21.0,Yes,-21.7,-69.5,33.0,7.5,1.0,,CHILE
1968,1.0,4.0,,12.1,-86.2,5.0,4.6,,,NICARAGUA
1968,1.0,15.0,,37.9,13.1,33.0,6.0,216.0,563.0,ITALY
1968,1.0,25.0,,37.8,13.2,33.0,5.1,8.0,55.0,ITALY
1968,1.0,29.0,Yes,43.586000000000006,146.701,40.0,7.3,,,RUSSIA
1968,2.0,12.0,,-5.5,153.2,74.0,7.8,,,PAPUA NEW GUINEA
1968,2.0,19.0,Yes,39.368,24.956999999999997,15.0,7.2,20.0,18.0,GREECE
1968,2.0,21.0,,32.0,130.6,3.0,6.3,3.0,,JAPAN
1968,2.0,25.0,,36.08,5.07,,4.9,1.0,4.0,ALGERIA
1968,2.0,28.0,,37.7,-29.4,,7.6,,,AZORES
1968,3.0,20.0,,-0.6,34.4,33.0,4.6,1.0,1.0,KENYA
1968,4.0,1.0,Yes,32.3,132.5,30.0,7.5,1.0,22.0,JAPAN
1968,4.0,18.0,Yes,44.08,8.0,7.0,4.6,,,ITALY
1968,4.0,29.0,,39.2,44.3,34.0,5.3,38.0,100.0,IRAN
1968,5.0,2.0,,39.3,44.4,,,,,IRAN
1968,5.0,16.0,Yes,40.8,143.2,7.0,8.2,52.0,330.0,JAPAN
1968,5.0,16.0,Yes,41.5,142.7,33.0,7.5,,,JAPAN
1968,5.0,23.0,,-41.7,172.0,21.0,7.1,3.0,,NEW ZEALAND
1968,5.0,28.0,,-2.9,139.3,65.0,7.7,,,INDONESIA
1968,6.0,9.0,,39.1,46.1,,5.0,,,ARMENIA
1968,6.0,12.0,Yes,39.4,143.1,44.0,7.2,,,JAPAN
1968,6.0,19.0,,-5.6,-77.2,33.0,7.0,15.0,,PERU
1968,6.0,23.0,,29.8,51.2,32.0,5.3,,,IRAN
1968,7.0,25.0,Yes,-30.8,-178.4,60.0,7.3,,,KERMADEC ISLANDS
1968,8.0,1.0,Yes,16.5,122.2,36.0,7.3,270.0,261.0,PHILIPPINES
1968,8.0,2.0,,16.5,-97.8,36.0,7.5,18.0,,MEXICO
1968,8.0,5.0,Yes,33.3,132.2,10.0,,,,JAPAN
1968,8.0,10.0,Yes,1.4,126.2,25.0,7.6,,,INDONESIA
1968,8.0,14.0,Yes,0.2,119.8,23.0,7.4,,,INDONESIA
1968,8.0,31.0,,34.0,59.0,13.0,7.3,10488.0,17000.0,IRAN
1968,9.0,1.0,,39.1,46.2,24.0,5.0,,,ARMENIA
1968,9.0,1.0,,34.0,58.2,15.0,6.5,700.0,,IRAN
1968,9.0,3.0,Yes,41.8,32.3,38.0,6.6,24.0,200.0,TURKEY
1968,9.0,4.0,,33.9,58.2,15.0,5.4,,,IRAN
1968,9.0,20.0,Yes,10.5,-62.6,107.0,6.2,3.0,,VENEZUELA
1968,9.0,24.0,,39.2,40.1,14.0,5.1,2.0,,TURKEY
1968,9.0,25.0,Yes,15.5,-92.7,114.0,5.7,20.0,,MEXICO-GUATEMALA
1968,10.0,7.0,,26.3,140.6,516.0,7.5,,,JAPAN
1968,10.0,14.0,,-31.6,117.0,5.0,6.9,,,AUSTRALIA
1968,10.0,23.0,,-3.4,143.3,21.0,7.5,,,PAPUA NEW GUINEA
1968,11.0,3.0,,42.1,19.3,17.0,5.3,1.0,,BALKANS NW
1969,1.0,3.0,,37.1,57.9,11.0,5.6,50.0,,IRAN
1969,1.0,5.0,,-7.9,158.9,47.0,7.5,,,SOLOMON ISLANDS
1969,1.0,19.0,,45.0,143.2,204.0,7.6,,,JAPAN
1969,1.0,30.0,,4.8,127.4,70.0,7.5,,,INDONESIA
1969,2.0,11.0,,41.45,79.367,10.0,6.3,4.0,,CHINA
1969,2.0,23.0,Yes,-3.1,118.9,13.0,7.4,64.0,97.0,INDONESIA
1969,2.0,28.0,Yes,36.016999999999996,-10.95,22.0,7.8,25.0,80.0,PORTUGAL; MOROCCO
1969,3.0,23.0,,39.2,28.5,12.0,5.6,,,TURKEY
1969,3.0,28.0,,38.6,28.4,9.0,6.5,53.0,,TURKEY
1969,3.0,29.0,,11.9,41.21,35.0,6.2,40.0,160.0,ETHIOPIA
1969,3.0,31.0,Yes,27.7,34.0,33.0,7.0,2.0,16.0,EGYPT
1969,4.0,3.0,,40.7,19.8,33.0,5.5,1.0,,ALBANIA
1969,4.0,21.0,Yes,32.2,132.1,41.0,,,,JAPAN
1969,4.0,30.0,,39.2,28.6,9.0,5.1,,,TURKEY
1969,7.0,18.0,,38.2,119.4,6.0,7.4,,,CHINA
1969,7.0,24.0,,-11.9,-75.1,1.0,5.9,,,PERU
1969,7.0,25.0,,22.316999999999997,111.8,5.0,6.4,3000.0,,CHINA
1969,8.0,2.0,Yes,-6.6,146.9,17.0,5.4,,,PAPUA NEW GUINEA
1969,8.0,11.0,,43.2,12.4,33.0,4.7,,4.0,ITALY
1969,8.0,11.0,Yes,43.6,147.9,30.0,8.2,,,RUSSIA
1969,9.0,14.0,,39.7,74.8,,5.5,,,CHINA
1969,9.0,29.0,,-32.9,19.7,33.0,6.3,12.0,,SOUTH AFRICA
1969,10.0,1.0,,-11.7,-75.1,43.0,6.2,150.0,,PERU
1969,10.0,2.0,,38.467,-122.69200000000001,10.0,4.8,1.0,,CALIFORNIA
1969,10.0,5.0,,-33.1,19.6,33.0,5.8,,,SOUTH AFRICA
1969,10.0,26.0,,44.9,17.3,33.0,6.0,14.0,,BALKANS NW
1969,10.0,27.0,,44.9,17.2,33.0,6.4,9.0,,BALKANS NW
1969,11.0,21.0,,2.1,94.6,20.0,7.7,,,INDONESIA
1969,11.0,22.0,Yes,57.7,163.6,51.0,7.3,,,RUSSIA
1969,12.0,17.0,,-0.8,-78.3,27.0,4.2,,,ECUADOR
1969,12.0,25.0,Yes,15.8,-59.7,7.0,7.2,,,GUADELOUPE
1970,1.0,4.0,,24.1,102.5,31.0,7.8,10000.0,,CHINA
1970,1.0,10.0,Yes,6.8,126.7,73.0,7.6,,,PHILIPPINES
1970,2.0,5.0,,12.6,122.1,11.0,7.1,3.0,,PHILIPPINES
1970,2.0,14.0,,-9.9,-75.6,35.0,5.4,12.0,,PERU
1970,3.0,11.0,Yes,57.5,-153.9,29.0,6.0,,,ALASKA
1970,3.0,14.0,,38.6,44.7,23.0,4.8,5.0,,IRAN
1970,3.0,23.0,,21.7,73.0,3.0,5.4,26.0,200.0,INDIA
1970,3.0,28.0,,39.2,29.5,20.0,7.4,1086.0,1174.0,TURKEY
1970,4.0,7.0,Yes,15.78,121.71,40.0,7.3,15.0,200.0,PHILIPPINES
1970,4.0,23.0,,39.1,28.7,18.0,5.7,,43.0,TURKEY
1970,5.0,14.0,,43.0,47.0,17.0,5.7,,,RUSSIA
1970,5.0,14.0,Yes,43.0,47.1,44.0,6.5,,,RUSSIA
1970,5.0,31.0,Yes,-9.2,-78.8,43.0,7.9,66794.0,50000.0,PERU
1970,6.0,5.0,,42.5,78.8,20.0,6.6,,,KAZAKHSTAN
1970,6.0,11.0,,-59.1,157.8,33.0,7.6,,,AUSTRALIA
1970,6.0,14.0,Yes,-52.0,-73.8,10.0,6.0,,,CHILE
1970,6.0,19.0,Yes,-22.28,-70.55,44.0,6.4,,,CHILE
1970,6.0,24.0,,51.8,-131.0,12.0,7.5,,,CANADA
1970,7.0,2.0,,38.8,36.7,27.0,4.9,1.0,,TURKEY
1970,7.0,25.0,Yes,32.2,131.7,34.0,7.0,,13.0,"SEIKAIDO, JAPAN"
1970,7.0,30.0,,37.8,55.9,16.0,6.7,220.0,220.0,IRAN
1970,7.0,31.0,,-1.5,-72.6,651.0,7.1,1.0,,PERU
1970,8.0,11.0,,-14.095,166.57,39.0,7.5,,,SOLOMON ISLANDS
1970,9.0,7.0,,44.0,16.0,5.0,5.5,,8.0,BALKANS NW
1970,9.0,26.0,,6.2,-77.6,8.0,6.6,,2.0,COLOMBIA
1970,9.0,28.0,Yes,-44.64,173.62,,5.1,,,NEW ZEALAND
1970,9.0,30.0,Yes,20.6,122.0,33.0,5.3,,,PHILIPPINES
1970,10.0,31.0,Yes,-4.907,145.471,8.0,7.3,15.0,20.0,PAPUA NEW GUINEA
1970,11.0,28.0,Yes,-20.94,-69.81,33.0,6.0,,,CHILE
1970,12.0,4.0,Yes,43.84,39.34,7.0,5.1,,,RUSSIA
1970,12.0,10.0,,-4.0,-80.7,25.0,7.6,82.0,350.0,PERU
1971,1.0,10.0,,-3.1,139.7,34.0,8.1,,,INDONESIA
1971,2.0,4.0,,0.6,98.8,40.0,7.1,,,INDONESIA
1971,2.0,6.0,,42.5,11.8,33.0,4.6,24.0,150.0,ITALY
1971,2.0,9.0,,34.412,-118.4,8.0,6.5,65.0,2000.0,CALIFORNIA
1971,2.0,14.0,,36.6,55.6,39.0,5.3,1.0,,IRAN
1971,4.0,6.0,,29.8,51.9,10.0,5.1,,,IRAN
1971,4.0,12.0,,28.3,55.6,44.0,5.9,1.0,,IRAN
1971,5.0,2.0,Yes,51.4,-177.2,43.0,7.1,,,ALASKA
1971,5.0,12.0,,37.6,29.8,23.0,5.9,100.0,,TURKEY
1971,5.0,22.0,,38.8,40.5,3.0,6.7,1000.0,,TURKEY
1971,6.0,11.0,,18.0,-69.8,57.0,6.1,,,DOMINICAN REPUBLIC
1971,6.0,16.0,,-7.2,109.1,35.0,5.2,1.0,6.0,INDONESIA
1971,6.0,17.0,,-25.5,-69.2,93.0,6.3,1.0,,CHILE
1971,7.0,9.0,Yes,-32.5,-71.2,58.0,7.8,83.0,447.0,CHILE
1971,7.0,14.0,Yes,-5.5,153.9,47.0,7.9,2.0,5.0,PAPUA NEW GUINEA
1971,7.0,15.0,,44.8,10.3,7.0,5.2,2.0,,ITALY
1971,7.0,26.0,Yes,-4.9,153.2,48.0,7.9,,,PAPUA NEW GUINEA
1971,7.0,27.0,,-2.7,-77.4,135.0,6.3,1.0,,PERU-ECUADOR
1971,8.0,2.0,Yes,41.4,143.5,51.0,7.3,,,JAPAN TRENCH
1971,8.0,9.0,,36.3,52.7,27.0,5.3,1.0,,IRAN
1971,8.0,16.0,,28.9,103.7,,5.9,,,CHINA
1971,8.0,26.0,,30.0,50.7,45.0,4.8,,,IRAN
1971,9.0,5.0,Yes,46.5,141.2,9.0,7.1,,,RUSSIA
1971,9.0,6.0,Yes,46.7,141.4,29.0,5.5,,,RUSSIA
1971,9.0,8.0,Yes,46.4,141.2,6.0,6.6,,,RUSSIA
1971,9.0,8.0,Yes,46.3,140.9,16.0,6.2,,,RUSSIA
1971,9.0,25.0,Yes,-6.5,146.6,115.0,7.0,,,PAPUA NEW GUINEA
1971,9.0,27.0,Yes,46.4,141.1,21.0,6.1,,,RUSSIA
1971,10.0,15.0,,-14.1,-73.3,54.0,5.7,5.0,,PERU
1971,10.0,27.0,,-15.5,167.2,40.0,7.1,1.0,,VANUATU ISLANDS
1971,11.0,6.0,Yes,51.5,179.1,2.0,5.7,,,ALASKA
1971,11.0,24.0,,52.9,159.2,106.0,6.3,,,RUSSIA
1971,12.0,15.0,Yes,56.0,163.3,33.0,7.8,,,RUSSIA
1972,1.0,4.0,,22.6,122.1,33.0,7.6,,,TAIWAN
1972,1.0,25.0,Yes,22.5,122.3,33.0,7.5,1.0,,TAIWAN
1972,1.0,25.0,,23.0,122.2,33.0,7.7,,,TAIWAN
1972,2.0,4.0,,43.8,13.3,25.0,4.8,1.0,2.0,ITALY
1972,2.0,10.0,,29.7,50.9,21.0,4.5,,,IRAN
1972,2.0,29.0,Yes,33.3,140.8,56.0,7.2,,,JAPAN
1972,3.0,20.0,,-6.8,-76.8,64.0,6.1,7.0,50.0,PERU
1972,4.0,10.0,,28.4,52.8,11.0,6.9,30000.0,1700.0,IRAN
1972,4.0,24.0,,23.6,121.6,33.0,6.9,4.0,11.0,TAIWAN
1972,4.0,25.0,,13.4,120.3,50.0,7.2,,,PHILIPPINES
1972,6.0,8.0,Yes,-30.5,-71.8,39.0,6.6,,,CHILE
1972,6.0,11.0,,3.9,124.3,325.0,7.8,,,INDONESIA
1972,6.0,21.0,,43.8,13.3,4.0,4.4,2.0,,ITALY
1972,6.0,24.0,,36.2,69.7,47.0,6.1,11.0,15.0,AFGHANISTAN
1972,7.0,2.0,,30.1,50.8,31.0,5.3,,,IRAN
1972,7.0,30.0,Yes,56.82,-135.68,25.0,7.6,,,ALASKA
1972,8.0,17.0,Yes,-6.0,152.9,10.0,7.1,,,W. SOLOMON SEA
1972,9.0,3.0,,36.0,73.4,36.0,6.2,100.0,,PAKISTAN
1972,9.0,7.0,,46.0,-1.1,33.0,5.3,,,FRANCE
1972,9.0,13.0,,37.9,22.4,83.0,6.0,,,GREECE
1972,9.0,17.0,,38.3,20.3,33.0,6.3,,,GREECE
1972,11.0,2.0,,-20.0,168.8,32.0,7.0,,,NEW CALEDONIA
1972,12.0,2.0,Yes,6.5,126.6,73.0,7.4,,,PHILIPPINES
1972,12.0,4.0,Yes,33.3,140.7,66.0,7.4,,,JAPAN
1972,12.0,23.0,,12.4,-86.1,5.0,6.2,10000.0,20000.0,NICARAGUA
1972,12.0,29.0,Yes,-30.6,-71.0,60.0,5.4,,,CHILE
1973,1.0,30.0,Yes,18.48,-103.0,43.0,7.5,56.0,390.0,MEXICO
1973,2.0,6.0,,31.4,100.58,33.0,7.6,,,CHINA
1973,2.0,21.0,,-39.58,176.57,38.0,5.1,,,NEW ZEALAND
1973,2.0,21.0,,34.1,-119.0,8.0,5.7,,,CALIFORNIA
1973,2.0,24.0,,28.58,52.62,27.0,5.2,,,IRAN
1973,2.0,28.0,Yes,50.5,156.6,27.0,7.2,,,RUSSIA
1973,3.0,9.0,,-34.13,150.27,13.0,5.5,,,AUSTRALIA
1973,3.0,17.0,Yes,13.4,122.8,33.0,7.5,15.0,64.0,PHILIPPINES
1973,4.0,1.0,,11.66,43.03,31.0,5.9,,,ETHIOPIA
1973,4.0,14.0,,10.679,-84.759,33.0,6.5,26.0,100.0,COSTA RICA
1973,4.0,24.0,,4.956,-78.14399999999999,50.0,6.5,1.0,,"COLOMBIA; SAN CRISTOBAL, VENEZUELA"
1973,4.0,26.0,,19.936,-155.09799999999998,48.0,6.5,,11.0,HAWAII
1973,6.0,17.0,Yes,43.2,145.8,48.0,7.7,,27.0,JAPAN
1973,6.0,24.0,Yes,43.3,146.4,50.0,7.1,,1.0,RUSSIA
1973,6.0,26.0,Yes,43.2,146.6,50.0,6.6,,,RUSSIA
1973,7.0,14.0,,35.18,86.48,33.0,7.5,,,CHINA
1973,8.0,18.0,,37.66,15.167,,3.5,,,ITALY
1973,8.0,28.0,,18.27,-96.6,84.0,6.2,600.0,,MEXICO
1973,10.0,5.0,Yes,-32.5,-71.5,14.0,6.7,,,CHILE
1973,10.0,6.0,,-60.82,-21.55,33.0,7.5,,,ANTARCTICA
1973,11.0,4.0,,38.9,20.44,8.0,5.5,,,GREECE
1973,11.0,11.0,,30.57,52.89,11.0,5.5,1.0,,IRAN
1973,11.0,23.0,,38.46,-28.31,5.0,5.1,1.0,,AZORES
1973,11.0,29.0,,35.18,23.8,26.0,5.6,,,GREECE
1973,12.0,28.0,,-14.46,166.6,26.0,7.5,,,VANUATU ISLANDS
1973,12.0,29.0,,-15.12,166.9,47.0,7.2,,,VANUATU ISLANDS
1974,1.0,5.0,,-12.3,-76.35,98.0,6.3,10.0,,PERU
1974,1.0,31.0,Yes,-7.5,155.9,34.0,7.0,,,SOLOMON ISLANDS
1974,2.0,1.0,,38.6,27.0,29.0,5.2,2.0,20.0,TURKEY
1974,2.0,1.0,Yes,-7.4,155.6,40.0,7.1,,,SOLOMON ISLANDS
1974,4.0,18.0,,6.89,-72.93,24.0,5.0,3.0,,COLOMBIA
1974,4.0,22.0,,31.6,119.2,16.0,5.5,,,CHINA
1974,5.0,8.0,Yes,34.5,138.7,2.0,6.5,30.0,102.0,JAPAN
1974,5.0,10.0,,28.24,104.01,11.0,7.1,20000.0,,CHINA
1974,6.0,12.0,,10.56,-63.38,34.0,6.1,5.0,,VENEZUELA
1974,6.0,20.0,,44.97,15.53,7.0,4.5,,,BALKANS NW
1974,7.0,1.0,,-22.124000000000002,-64.638,18.0,5.9,,,ARGENTINA
1974,7.0,4.0,,45.14,94.03,33.0,6.7,,,MONGOLIA
1974,7.0,13.0,,7.75,-77.69,12.0,7.3,11.0,,COLOMBIA
1974,8.0,3.0,,36.0,139.82,58.0,5.7,2.0,17.0,JAPAN
1974,8.0,18.0,Yes,-38.5,-73.4,36.0,7.1,,,CHILE
1974,9.0,23.0,,-0.28,12.92,33.0,6.2,,,GABON
1974,9.0,27.0,Yes,43.2,146.7,43.0,6.7,,,RUSSIA
1974,10.0,3.0,Yes,-12.27,-77.79,13.0,8.1,78.0,2414.0,PERU
1974,10.0,8.0,,17.3,-62.0,47.0,7.5,,4.0,ANTIGUA AND BARBUDA; ST KITTS
1974,12.0,2.0,,28.0,55.8,36.0,5.4,,,IRAN
1974,12.0,28.0,Yes,35.1,72.9,22.0,6.2,5300.0,17000.0,PAKISTAN
1975,1.0,9.0,,42.89,46.99,31.0,5.2,,,RUSSIA
1975,1.0,15.0,Yes,-5.0,130.0,,5.9,,,INDONESIA
1975,1.0,19.0,,32.46,78.43,33.0,6.8,47.0,,INDIA
1975,1.0,23.0,,33.0,131.1,10.0,5.8,,,JAPAN
1975,2.0,2.0,,53.11,173.5,10.0,7.6,,,ALASKA
1975,2.0,4.0,,40.64,122.58,33.0,7.4,300.0,,CHINA
1975,2.0,9.0,,-6.7,106.7,27.0,5.6,1.0,,INDONESIA
1975,3.0,7.0,,27.5,56.26,27.0,6.1,7.0,,IRAN
1975,3.0,13.0,Yes,-29.9,-71.3,4.0,6.9,2.0,25.0,CHILE
1975,3.0,27.0,,40.42,26.14,5.0,6.7,,,TURKEY
1975,3.0,28.0,,42.06,-112.55,5.0,6.0,,1.0,IDAHO
1975,4.0,5.0,,10.04,-69.75,33.0,6.1,3.0,,VENEZUELA
